,Model,Fuel Type,Engine Size,Transmission,Mileage,Doors,BHP,Year,MPG,Body Type,CO2,Colour,Price
0,Q8,Diesel,3.0,Automatic,9680,5,282,2019,33.6,Estate,178,BLACK,51500
1,Q8,Diesel,3.0,Automatic,21906,5,282,2019,33.6,Estate,178,BLUE,49250
2,Q7,Diesel,3.0,Automatic,11982,5,282,2019,33.2,Estate,177,Samuraigreymetallic,49000
3,Q7,Diesel,3.0,Automatic,14045,5,282,2019,33.2,Estate,177,DAYTONAGREY,48500
4,Q5,Petrol,2.0,Automatic,25232,5,248,2018,40.4,Estate,159,GLACIERWHITE,34000
5,A5,Diesel,2.0,Automatic,19436,5,161,2020,51.4,Hatchback,143,WHITE,33000
6,A6,Diesel,2.0,Automatic,2627,4,201,2019,50.4,Saloon,118,BRILLIANTBLACK,33000
7,Q7,Diesel,3.0,Automatic,51461,5,215,2015,48.7,Estate,150,BLACK,32200
8,Q5,Diesel,2.0,Automatic,32386,5,188,2019,38.2,Estate,146,IBISWHITE,31900
9,Q5,Diesel,2.0,Automatic,34712,5,188,2019,39.2,Estate,144,BLUE,31800
10,A3,Petrol,1.5,Automatic,2918,4,148,2021,47.9,Saloon,112,GREY,31500
11,Q5,Diesel,2.0,Automatic,21341,5,188,2017,55.4,Estate,133,FLORETSILVER,30900
12,Q5,Diesel,2.0,Automatic,26693,5,188,2018,55.4,Estate,133,GLACIERWHITE,30250
13,Q3,Diesel,2.0,Automatic,9543,5,148,2019,48.7,Estate,124,BLACK,29900
14,A4,Diesel,2.0,Automatic,11611,5,161,2019,49.6,Estate,110,DAYTONAGREY,29700
15,Q7,Diesel,3.0,Automatic,71243,5,268,2015,47.9,Estate,153,PUREWHITE,29600
16,Q5,Diesel,2.0,Automatic,44578,5,188,2018,55.4,Estate,133,GREY,29500
17,A5,Petrol,2.0,Automatic,15275,2,248,2018,43.5,Convertible,149,GREY,29200
18,Q5,Diesel,2.0,Automatic,21186,5,188,2017,55.4,Estate,133,SILVER,29000
19,Q5,Diesel,2.0,Automatic,26591,5,188,2018,56.5,Estate,132,IBISWHITE,29000
20,Q5,Diesel,2.0,Automatic,60890,5,188,2018,55.4,Estate,133,BLACK,29000
21,A3,Petrol,1.5,Automatic,6264,4,148,2020,47.9,Saloon,112,MYTHOSBLACK,28750
22,Q5,Diesel,2.0,Automatic,27574,5,188,2017,55.4,Estate,133,DAYTONAGREY,28600
23,Q5,Diesel,2.0,Automatic,25555,5,188,2017,55.4,Estate,133,BLUE,28500
24,Q5,Diesel,2.0,Automatic,23505,5,188,2018,56.5,Estate,132,BLACK,28500
25,Q5,Diesel,2.0,Automatic,37409,5,188,2017,55.4,Estate,133,FLORETSILVER,28200
26,A5,Petrol,2.0,Automatic,16562,5,249,2018,45.6,Hatchback,141,GREY,28100
27,A7,Diesel,3.0,Automatic,30862,5,268,2017,52.3,Hatchback,142,BLUE,28000
28,Q5,Diesel,2.0,Automatic,49845,5,188,2017,55.4,Estate,133,MYTHOSBLACK,27700
29,Q5,Petrol,2.0,Automatic,37101,5,248,2017,40.9,Estate,157,MANHATTANGREY,27600
30,Q5,Diesel,2.0,Automatic,35166,5,188,2017,56.5,Estate,132,BLACK,27600
31,S3,Petrol,2.0,Automatic,37987,4,306,2018,43.5,Saloon,151,BLUE,27500
32,A6,Diesel,2.0,Automatic,32243,5,201,2019,47.9,Estate,123,Vesuviusgreymetallic,27400
33,A5,Petrol,2.0,Automatic,18415,2,188,2019,37.7,Convertible,140,GREY,27200
34,Q5,Diesel,2.0,Automatic,27652,5,188,2018,56.5,Estate,132,BLACK,27200
35,A5,Petrol,2.0,Automatic,29300,5,249,2017,45.6,Hatchback,141,DAYTONAGREY,26500
36,A5,Petrol,2.0,Automatic,20348,5,188,2019,39.8,Hatchback,136,WHITE,26500
37,A6,Diesel,2.0,Automatic,26049,5,188,2017,58.9,Estate,124,TORNADOGREY,26400
38,A6,Diesel,2.0,Automatic,45331,5,188,2018,58.9,Estate,124,TORNADOGREY,26300
39,Q5,Diesel,2.0,Automatic,40965,5,188,2017,56.5,Estate,132,WHITE,26200
40,Q5,Diesel,2.0,Automatic,57867,5,188,2018,56.5,Estate,132,GREY,26000
41,Q5,Diesel,2.0,Automatic,52443,5,188,2017,56.5,Estate,132,SILVER,25950
42,S3,Petrol,2.0,Automatic,26852,5,306,2017,43.5,Hatchback,149,GREY,25900
43,A6,Diesel,2.0,Automatic,27532,5,188,2018,61.4,Estate,119,MYTHOSBLACK,25700
44,Q3,Petrol,1.4,Manual,33605,5,148,2018,45.6,Estate,143,WHITE,25600
45,A6,Diesel,2.0,Automatic,43754,5,188,2017,58.9,Estate,124,DAYTONAGREY,25600
46,A6,Diesel,2.0,Automatic,37521,5,201,2019,47.9,Estate,123,GREY,25500
47,Q5,Petrol,2.0,Automatic,40924,5,227,2016,37.7,Estate,174,BLUE,25400
48,A3,Petrol,1.5,Automatic,16755,5,148,2019,41.5,Hatchback,117,GREY,25400
49,A4,Petrol,2.0,Automatic,40017,5,188,2018,48.7,Estate,131,GREY,25300
50,Q3,Petrol,1.4,Automatic,26841,5,148,2018,45.6,Estate,143,WHITE,25000
51,Q5,Diesel,2.0,Automatic,64538,5,188,2017,55.4,Estate,133,MANHATTANGREY,25000
52,A4,Diesel,2.0,Automatic,45517,4,161,2019,50.4,Saloon,109,GREY,25000
53,A3,Petrol,2.0,Automatic,20590,5,187,2018,47.9,Hatchback,134,BLACK,25000
54,Q5,Diesel,2.0,Automatic,32311,5,187,2016,47.1,Estate,157,MONSOONGREY,25000
55,Q5,Diesel,2.0,Automatic,60366,5,188,2017,56.5,Estate,132,GREY,25000
56,A6,Diesel,2.0,Automatic,55506,5,188,2018,54.3,Estate,138,DAYTONAGREY,25000
57,Q3,Petrol,1.4,Automatic,25195,5,148,2018,47.9,Estate,138,MYTHOSBLACK,24800
58,A6,Diesel,2.0,Automatic,28640,4,188,2018,61.4,Saloon,119,MOONLIGHTBLUE,24600
59,A3,Diesel,2.0,Automatic,11362,5,148,2020,50.4,Hatchback,117,RED,24500
60,A5,Petrol,2.0,Automatic,44292,2,188,2018,48.7,Convertible,131,GREY,24500
61,Q5,Petrol,2.0,Automatic,78079,5,248,2017,40.9,Estate,157,BLACK,24300
62,A7,Diesel,3.0,Automatic,49900,5,268,2016,52.3,Hatchback,142,WHITE,24200
63,A6,Diesel,2.0,Automatic,23970,5,188,2016,54.3,Estate,138,BLUE,24000
64,Q5,Diesel,2.0,Automatic,72189,5,188,2017,55.4,Estate,133,BLUE,24000
65,A5,Diesel,2.0,Automatic,30496,2,188,2017,62.8,Coupe,118,BLACK,24000
66,Q3,Diesel,2.0,Automatic,22627,5,182,2018,53.3,Estate,139,MONSOONGREY,24000
67,A5,Diesel,2.0,Automatic,10217,5,188,2017,68.9,Hatchback,106,BLUE,24000
68,Q3,Diesel,2.0,Automatic,38337,5,148,2018,53.3,Estate,140,BLUE,23900
69,A6,Diesel,2.0,Automatic,25335,4,188,2017,56.5,Saloon,133,GREY,23900
70,A3,Diesel,2.0,Manual,1895,5,148,2019,54.3,Hatchback,115,GREY,23600
71,A3,Petrol,1.5,Automatic,20245,4,148,2018,56.5,Saloon,113,BLUE,23500
72,A6,Diesel,2.0,Automatic,32966,4,188,2018,57.7,Saloon,128,DAYTONAGREY,23500
73,Q3,Diesel,2.0,Automatic,35748,5,182,2017,51.4,Estate,144,BLUE,23500
74,A6,Diesel,2.0,Automatic,45059,5,188,2017,54.3,Estate,138,GLACIERWHITE,23500
75,A6,Diesel,2.0,Manual,28263,4,188,2017,61.4,Saloon,120,BRILLIANTBLACK,23400
76,A4,Petrol,2.0,Automatic,11527,4,188,2018,50.4,Saloon,126,BLACK,23100
77,A7,Diesel,3.0,Automatic,41298,5,268,2015,54.3,Hatchback,136,GREY,23100
78,A5,Petrol,2.0,Manual,28398,5,188,2018,48.7,Hatchback,132,BLACK,23000
79,A5,Diesel,2.0,Automatic,18685,2,188,2017,57.7,Convertible,127,RED,23000
80,A6,Diesel,2.0,Automatic,24031,4,188,2018,57.7,Saloon,128,MOONLIGHTBLUE,23000
81,A5,Diesel,2.0,Automatic,37000,5,188,2017,65.7,Hatchback,112,MYTHOSBLACK,22900
82,A6,Diesel,2.0,Automatic,40193,5,188,2016,58.9,Estate,124,MYTHOSBLACK,22800
83,A3,Petrol,1.5,Automatic,44941,4,148,2018,56.5,Saloon,113,SILVER,22800
84,A6,Diesel,2.0,Automatic,34226,4,188,2017,61.4,Saloon,119,MYTHOSBLACK,22700
85,A4,Petrol,2.0,Automatic,51213,4,188,2019,38.7,Saloon,137,BRILLIANTBLACK,22600
86,A5,Diesel,2.0,Automatic,30567,2,188,2017,67.3,Coupe,111,BRILLIANTBLACK,22500
87,A3,Diesel,2.0,Manual,23732,4,148,2018,67.3,Saloon,111,WHITE,22500
88,A5,Petrol,2.0,Manual,24065,2,188,2018,47.1,Convertible,137,WHITE,22500
89,S3,Petrol,2.0,Manual,50740,5,306,2017,40.4,Hatchback,162,WHITE,22300
90,A5,Petrol,2.0,Manual,30630,2,188,2018,49.6,Coupe,130,WHITE,22300
91,A5,Petrol,2.0,Automatic,54220,2,188,2018,50.4,Coupe,128,GREY,22300
92,Q3,Petrol,1.4,Automatic,20907,5,148,2018,47.9,Estate,136,BLUE,22200
93,A5,Diesel,2.0,Automatic,36319,2,188,2018,67.3,Coupe,111,WHITE,22200
94,A3,Petrol,1.5,Automatic,19275,5,148,2019,42.2,Hatchback,117,GREY,22100
95,Q5,Diesel,2.0,Automatic,49902,5,187,2016,47.1,Estate,157,WHITE,22100
96,A5,Petrol,1.4,Automatic,13699,2,148,2018,53.3,Coupe,122,MONSOONGREY,22100
97,A3,Petrol,1.5,Manual,27211,5,148,2018,54.3,Hatchback,118,GREY,22100
98,A5,Diesel,2.0,Manual,31146,5,171,2017,60.8,Hatchback,113,White,22100
99,A4,Diesel,2.0,Automatic,60024,4,188,2018,61.4,Saloon,121,GLACIERWHITE,22000
100,A5,Petrol,2.0,Automatic,33671,5,188,2018,51.4,Hatchback,124,BLUE,22000
101,A3,Petrol,1.5,Manual,18144,5,148,2019,42.2,Hatchback,125,WHITE,22000
102,A5,Diesel,2.0,Manual,17787,2,188,2018,64.2,Coupe,113,WHITE,22000
103,A3,Petrol,1.5,Manual,17719,2,148,2018,53.3,Convertible,120,BLUE,22000
104,A3,Diesel,2.0,Automatic,28261,5,148,2018,62.8,Hatchback,116,BLACK,22000
105,Q3,Petrol,1.4,Automatic,30918,5,148,2017,47.9,Estate,136,BLACK,21900
106,A3,Petrol,1.5,Automatic,26811,5,148,2018,56.5,Hatchback,114,GREY,21800
107,A3,Petrol,1.5,Automatic,29566,5,148,2017,56.5,Hatchback,114,TANGORED,21600
108,A5,Diesel,2.0,Automatic,44630,2,188,2017,62.8,Coupe,118,BLACK,21600
109,A3,Petrol,1.5,Automatic,27670,4,148,2017,56.5,Saloon,113,GREY,21600
110,TT,Petrol,2.0,Automatic,20330,2,227,2015,44.1,Coupe,149,WHITE,21550
111,Q3,Petrol,1.4,Automatic,36182,5,148,2017,47.9,Estate,138,SILVER,21500
112,A4,Petrol,1.4,Manual,23072,4,148,2018,51.4,Saloon,131,DAYTONAGREY,21500
113,Q5,Diesel,2.0,Manual,44288,5,187,2016,47.9,Estate,153,SCUBABLUE,21500
114,A5,Diesel,2.0,Automatic,36123,2,188,2017,67.3,Coupe,111,BRILLIANTBLACK,21500
115,A3,Petrol,1.4,Automatic,22786,4,148,2017,57.7,Saloon,113,BLACK,21400
116,Q3,Diesel,2.0,Manual,43648,5,148,2018,61.4,Estate,119,BLACK,21300
117,Q3,Diesel,2.0,Manual,58907,5,148,2018,54.3,Estate,138,WHITE,21300
118,TT,Petrol,1.8,Manual,39679,2,178,2017,47.1,Coupe,138,GREY,21300
119,Q3,Diesel,2.0,Automatic,31587,5,148,2016,51.4,Estate,144,BLACK,21300
120,A3,Petrol,1.5,Manual,12470,5,148,2018,54.3,Hatchback,118,WHITE,21200
121,Q5,Diesel,2.0,Automatic,44743,5,187,2015,47.1,Estate,157,BLACK,21200
122,TT,Petrol,2.0,Automatic,31150,2,227,2016,42.8,Coupe,153,WHITE,21200
123,A3,Petrol,1.5,Automatic,44501,5,148,2019,41.5,Hatchback,117,DAYTONAGREY,21200
124,A5,Petrol,1.4,Automatic,38111,2,148,2018,52.3,Coupe,125,GREY,21200
125,TT,Petrol,2.0,Automatic,54052,2,227,2016,42.8,Coupe,153,GREY,21154
126,A4,Petrol,2.0,Automatic,42572,5,188,2017,52.3,Estate,124,BLACK,21100
127,TT,Petrol,2.0,Automatic,32242,2,227,2016,42.8,Coupe,153,MYTHOSBLACK,21000
128,A3,Petrol,1.5,Automatic,19629,5,148,2018,56.5,Hatchback,114,BLUE,21000
129,A3,Petrol,1.5,Manual,20931,5,148,2019,42.2,Hatchback,125,BLACK,21000
130,A4,Petrol,1.4,Manual,28865,4,148,2018,51.4,Saloon,131,MYTHOSBLACK,21000
131,Q3,Diesel,2.0,Automatic,34198,5,148,2016,51.4,Estate,144,BLACK,21000
132,A4,Petrol,2.0,Manual,33497,4,148,2019,38.7,Saloon,137,BRILLIANTBLACK,20800
133,A5,Diesel,2.0,Automatic,72612,2,188,2018,67.3,Coupe,111,BLACK,20800
134,A3,Petrol,1.5,Manual,30014,5,148,2018,54.3,Hatchback,118,WHITE,20700
135,A3,Petrol,1.5,Automatic,38393,5,148,2018,56.5,Hatchback,114,WHITE,20700
136,TT,Diesel,2.0,Manual,30419,2,182,2016,62.8,Coupe,116,BLUE,20700
137,A4,Diesel,2.0,Manual,42250,4,148,2017,67.3,Saloon,111,BLACK,20600
138,A6,Diesel,2.0,Automatic,35509,4,188,2016,61.4,Saloon,119,GREY,20600
139,A5,Diesel,2.0,Manual,60135,5,148,2017,65.7,Hatchback,111,BLACK,20600
140,Q5,Diesel,2.0,Automatic,51370,5,187,2015,47.1,Estate,157,GLACIERWHITE,20500
141,A5,Diesel,2.0,Automatic,46749,2,188,2017,67.3,Coupe,111,GREY,20500
142,Q3,Diesel,2.0,Automatic,30413,5,182,2016,50.4,Estate,146,SILVER,20500
143,Q5,Diesel,2.0,Manual,42329,5,187,2016,47.9,Estate,153,MOONLIGHTBLUE,20500
144,A1,Petrol,1.0,Manual,18374,5,114,2019,49.6,Hatchback,111,BLUE,20500
145,TT,Petrol,2.0,Automatic,55902,2,227,2015,42.2,Convertible,154,IBISWHITE,20500
146,A3,Diesel,2.0,Automatic,33914,5,148,2017,62.8,Hatchback,116,SILVER,20500
147,Q3,Diesel,2.0,Automatic,32511,5,182,2016,50.4,Estate,146,GLACIERWHITE,20500
148,A3,Petrol,1.4,Automatic,28999,2,148,2016,55.4,Convertible,118,GREY,20500
149,Q3,Petrol,1.4,Automatic,49637,5,148,2018,47.9,Estate,136,BLACK,20500
150,A6,Diesel,2.0,Automatic,37734,4,188,2017,64.2,Saloon,114,MYTHOSBLACK,20500
151,TT,Petrol,2.0,Manual,23842,2,227,2016,46.3,Coupe,141,WHITE,20446
152,A1,Petrol,1.0,Manual,20517,5,114,2019,49.6,Hatchback,111,WHITE,20400
153,A6,Diesel,2.0,Manual,26467,5,188,2017,61.4,Estate,119,BRILLIANTBLACK,20400
154,TT,Petrol,2.0,Automatic,34814,2,227,2016,43.5,Coupe,150,WHITE,20400
155,Q3,Petrol,1.4,Automatic,37009,5,148,2017,47.9,Estate,136,MYTHOSBLACK,20400
156,Q2,Diesel,1.6,Manual,29626,5,114,2019,49.6,Estate,122,RED,20300
157,A3,Petrol,1.0,Manual,12680,5,114,2018,47.1,Hatchback,118,WHITE,20300
158,A5,Petrol,2.0,Automatic,65162,2,188,2018,50.4,Coupe,128,GREY,20300
159,Q3,Petrol,1.4,Manual,41463,5,148,2017,49.6,Estate,131,GREY,20300
160,A6,Diesel,2.0,Automatic,35991,4,188,2017,64.2,Saloon,114,BRILLIANTBLACK,20250
161,A4,Diesel,2.0,Automatic,58594,5,188,2018,62.8,Estate,116,RED,20200
162,TT,Petrol,1.8,Manual,13496,2,178,2016,46.3,Convertible,142,IBISWHITE,20200
163,Q3,Petrol,1.4,Manual,22342,5,148,2018,51.4,Estate,127,WHITE,20200
164,A6,Diesel,2.0,Automatic,40591,4,188,2016,57.7,Saloon,128,TORNADOGREY,20150
165,A4,Petrol,1.4,Automatic,29872,4,148,2017,51.4,Saloon,126,GREY,20100
166,A3,Diesel,2.0,Automatic,68717,4,182,2018,56.5,Saloon,130,GREY,20100
167,A4,Petrol,1.4,Manual,20622,4,148,2018,52.3,Saloon,128,BRILLIANTBLACK,20100
168,Q3,Petrol,2.0,Automatic,58091,5,178,2016,40.4,Estate,161,BLUE,20000
169,Q3,Diesel,2.0,Manual,19904,5,148,2017,61.4,Estate,119,BLACK,20000
170,A3,Petrol,1.4,Automatic,39479,2,148,2016,55.4,Convertible,118,GREY,20000
171,TT,Petrol,2.0,Manual,43887,2,227,2018,46.3,Coupe,141,IBISWHITE,20000
172,Q3,Petrol,1.4,Manual,19373,5,148,2018,51.4,Estate,127,WHITE,20000
173,A3,Diesel,2.0,Manual,22911,2,148,2017,64.2,Convertible,116,WHITE,20000
174,A3,Petrol,1.5,Manual,25968,5,148,2018,42.2,Hatchback,125,BLUE,20000
175,A5,Diesel,2.0,Automatic,62421,2,188,2018,70.6,Coupe,105,BLACK,19900
176,Q3,Diesel,2.0,Automatic,22870,5,182,2017,53.3,Estate,139,RED,19900
177,TT,Petrol,1.8,Manual,20062,2,178,2017,47.1,Coupe,138,BLACK,19900
178,Q3,Petrol,1.4,Manual,44778,5,148,2018,51.4,Estate,127,WHITE,19800
179,Q2,Diesel,1.6,Automatic,42999,5,114,2018,47.9,Estate,118,BLACK,19800
180,Q3,Diesel,2.0,Manual,40328,5,148,2016,52.3,Estate,140,GLACIERWHITE,19800
181,Q3,Petrol,1.4,Manual,50063,5,148,2017,49.6,Estate,131,BRILLIANTBLACK,19800
182,A5,Diesel,2.0,Manual,69666,5,188,2017,65.7,Hatchback,113,GREY,19800
183,A4,Petrol,2.0,Automatic,41135,4,188,2017,53.3,Saloon,119,BLUE,19700
184,A6,Diesel,2.0,Manual,65230,5,188,2017,61.4,Estate,119,BLUE,19700
185,TT,Petrol,2.0,Automatic,27659,2,227,2016,43.5,Coupe,150,SILVER,19700
186,Q3,Diesel,2.0,Automatic,37709,5,182,2015,50.4,Estate,146,MYTHOSBLACK,19700
187,A6,Diesel,2.0,Automatic,51957,5,188,2016,61.4,Estate,119,WHITE,19700
188,Q3,Petrol,1.4,Automatic,51489,5,148,2017,47.9,Estate,136,BLACK,19600
189,TT,Petrol,2.0,Automatic,49105,2,227,2015,44.1,Coupe,149,DAYTONAGREY,19600
190,Q3,Diesel,2.0,Automatic,52816,5,182,2015,50.4,Estate,146,MYTHOSBLACK,19600
191,A5,Petrol,2.0,Manual,42903,2,188,2017,49.6,Coupe,130,WHITE,19600
192,A4,Diesel,2.0,Automatic,38491,4,188,2017,67.3,Saloon,111,GREY,19600
193,Q2,Petrol,1.0,Manual,23820,5,114,2018,46.3,Estate,119,WHITE,19600
194,A3,Petrol,1.8,Automatic,34401,2,178,2015,42.2,Convertible,157,BLACK,19600
195,A3,Petrol,1.5,Manual,27685,5,148,2017,54.3,Hatchback,118,BLACK,19600
196,A4,Petrol,1.4,Manual,26601,4,148,2018,52.3,Saloon,128,IBISWHITE,19600
197,A3,Petrol,1.4,Automatic,47982,2,148,2016,55.4,Convertible,118,BLACK,19500
198,A5,Diesel,2.0,Automatic,41531,2,188,2017,62.8,Coupe,118,GREY,19500
199,A3,Petrol,1.5,Manual,46159,5,141,2018,48.1,Hatchback,118,Grey,19500
200,Q2,Petrol,1.4,Manual,23274,5,148,2018,52.3,Estate,124,BLACK,19500
201,A4,Petrol,1.4,Manual,27806,4,148,2018,52.3,Saloon,128,BRILLIANTBLACK,19500
202,TT,Petrol,2.0,Manual,39532,2,227,2016,46.3,Coupe,141,BLUE,19450
203,TT,Petrol,1.8,Manual,33197,2,178,2016,47.1,Coupe,138,IBISWHITE,19450
204,A4,Petrol,2.0,Manual,32900,4,148,2019,39.8,Saloon,136,GREY,19400
205,A3,HybridPetrol,1.4,Automatic,44906,5,201,2017,99.99,Hatchback,38,COSMOSBLUE,19400
206,A3,Diesel,2.0,Manual,31149,5,148,2017,65.7,Hatchback,109,BLACK,19400
207,A6,Diesel,2.0,Automatic,76041,4,188,2017,64.2,Saloon,114,BLUE,19300
208,A3,Petrol,1.5,Manual,24352,2,148,2017,53.3,Convertible,120,BLACK,19300
209,A3,Diesel,2.0,Automatic,60033,4,148,2017,61.4,Saloon,119,GREY,19300
210,A3,Petrol,1.4,Manual,20094,5,148,2017,60.1,Hatchback,112,GREY,19250
211,A6,Diesel,2.0,Automatic,63111,4,188,2017,64.2,Saloon,114,DAYTONAGREY,19250
212,Q2,Diesel,1.6,Manual,17770,5,114,2018,64.2,Estate,114,BLACK,19250
213,A4,Diesel,2.0,Automatic,49649,4,188,2017,62.8,Saloon,118,BLUE,19200
214,A3,Diesel,2.0,Automatic,52726,4,182,2016,57.7,Saloon,129,GREY,19200
215,Q5,Diesel,2.0,Manual,50928,5,175,2014,47.9,Estate,154,GREY,19200
216,A3,Petrol,1.5,Automatic,63424,4,148,2018,56.5,Saloon,113,DAYTONAGREY,19200
217,A3,Petrol,1.5,Automatic,76736,4,148,2018,42.2,Saloon,117,GREY,19100
218,A3,Petrol,1.4,Automatic,33701,4,148,2016,57.7,Saloon,113,BLACK,19100
219,TT,Petrol,2.0,Manual,30677,2,227,2015,46.3,Coupe,141,WHITE,19100
220,A6,Diesel,2.0,Automatic,37306,4,188,2017,67.3,Saloon,109,IBISWHITE,19000
221,Q3,Diesel,2.0,Automatic,47977,5,182,2016,50.4,Estate,146,BLUE,19000
222,A3,Petrol,1.5,Automatic,53115,4,148,2018,56.5,Saloon,113,WHITE,19000
223,A4,Diesel,2.0,Manual,41779,5,188,2017,62.8,Estate,116,GREY,19000
224,A5,Diesel,2.0,Automatic,60023,2,188,2018,67.3,Coupe,111,WHITE,19000
225,Q3,Diesel,2.0,Manual,22349,5,148,2016,52.3,Estate,140,BLUE,19000
226,Q3,Diesel,2.0,Manual,60209,5,148,2018,61.4,Estate,119,GLACIERWHITE,19000
227,A4,Diesel,2.0,Automatic,49010,5,148,2016,65.7,Estate,112,GREY,19000
228,A4,Diesel,2.0,Automatic,49169,5,148,2018,70.6,Estate,104,BLACK,19000
229,A3,Petrol,1.5,Automatic,45901,4,148,2018,56.5,Saloon,113,BLACK,19000
230,Q3,Petrol,1.5,Manual,48700,5,148,2017,40.9,Estate,136,BLUE,19000
231,A6,Diesel,2.0,Automatic,27825,4,188,2017,67.3,Saloon,109,BRILLIANTBLACK,19000
232,A3,Petrol,1.5,Manual,16384,5,148,2018,54.3,Hatchback,118,BLACK,19000
233,A3,Petrol,1.4,Automatic,32542,2,148,2016,56.5,Convertible,117,BROWN,19000
234,A1,Petrol,1.5,Manual,29000,5,141,2019,48.1,Hatchback,119,White,18900
235,Q3,Diesel,2.0,Manual,53846,5,148,2016,52.3,Estate,140,MYTHOSBLACK,18850
236,TT,Petrol,1.8,Manual,45786,2,178,2017,47.1,Coupe,138,WHITE,18850
237,Q5,Diesel,2.0,Manual,40487,5,148,2014,47.9,Estate,154,GLACIERWHITE,18800
238,Q3,Petrol,1.4,Manual,57129,5,148,2017,49.6,Estate,131,HAINANBLUE,18800
239,Q5,Diesel,2.0,Automatic,71085,5,187,2015,47.1,Estate,157,GREY,18800
240,A3,Petrol,1.5,Automatic,27507,5,148,2018,43.5,Hatchback,115,BLUE,18700
241,A4,Petrol,1.4,Manual,26234,4,148,2018,52.3,Saloon,128,SCUBABLUE,18700
242,A5,Diesel,2.0,Automatic,70000,2,187,2016,51.4,Coupe,144,MYTHOSBLACK,18700
243,A4,Petrol,1.4,Automatic,56229,5,148,2018,50.4,Estate,129,BLACK,18700
244,A4,Petrol,1.4,Manual,30187,4,148,2017,52.3,Saloon,128,BLACK,18700
245,A3,Petrol,1.5,Manual,26213,5,148,2017,54.3,Hatchback,118,BLUE,18700
246,TT,Petrol,1.8,Manual,61529,2,178,2017,47.1,Coupe,138,BRILLIANTBLACK,18600
247,A6,Diesel,2.0,Automatic,30348,5,188,2015,64.2,Estate,114,Aviatorblue,18600
248,TT,Diesel,2.0,Manual,44903,2,182,2017,62.8,Coupe,117,GREY,18600
249,Q3,Diesel,2.0,Manual,40615,5,148,2017,61.4,Estate,119,WHITE,18500
250,A4,Petrol,1.4,Manual,30029,5,148,2017,50.4,Estate,133,WHITE,18500
251,Q2,Diesel,1.6,Manual,51333,5,114,2018,49.6,Estate,122,GREY,18500
252,A3,Diesel,1.6,Automatic,32501,4,114,2017,70.6,Saloon,105,BLACK,18500
253,A3,Diesel,2.0,Manual,58168,5,148,2018,65.7,Hatchback,112,WHITE,18500
254,A3,Petrol,1.0,Manual,12824,5,114,2019,47.1,Hatchback,118,BLACK,18500
255,Q3,Petrol,2.0,Automatic,76338,5,178,2016,40.4,Estate,161,GREY,18300
256,A3,Diesel,1.6,Automatic,35872,4,114,2017,70.6,Saloon,105,GREY,18300
257,Q3,Diesel,2.0,Manual,60668,5,148,2016,52.3,Estate,140,BLACK,18300
258,A5,Petrol,2.0,Automatic,50062,2,222,2015,42.2,Coupe,155,IBISWHITE,18300
259,A3,Diesel,1.6,Automatic,21710,5,114,2017,72.4,Hatchback,103,BLACK,18200
260,A3,Diesel,1.6,Manual,49457,4,114,2018,68.9,Saloon,108,BLACK,18200
261,A3,Diesel,2.0,Manual,34477,5,148,2017,65.7,Hatchback,109,BLACK,18200
262,A3,Petrol,1.0,Manual,30253,5,114,2018,47.1,Hatchback,118,WHITE,18200
263,A3,Diesel,1.6,Automatic,35794,5,114,2017,70.6,Hatchback,107,GLACIERWHITE,18200
264,Q3,Diesel,2.0,Manual,37459,5,148,2016,56.5,Estate,131,MONSOONGREY,18200
265,Q3,Diesel,2.0,Automatic,53265,5,148,2015,51.4,Estate,144,BLACK,18100
266,A4,Diesel,2.0,Manual,30228,5,148,2016,70.6,Estate,104,BLUE,18100
267,A6,Diesel,2.0,Automatic,71981,4,188,2017,61.4,Saloon,119,WHITE,18000
268,TT,Petrol,1.8,Manual,34467,2,178,2016,46.3,Convertible,142,BRILLIANTBLACK,18000
269,Q2,Diesel,1.6,Manual,4125,5,114,2018,64.2,Estate,114,BLACK,18000
270,A4,Petrol,1.4,Manual,16866,4,148,2019,53.3,Saloon,126,BLACK,18000
271,A6,Diesel,2.0,Automatic,48706,4,188,2016,61.4,Saloon,119,WHITE,18000
272,Q3,Petrol,1.4,Manual,20140,5,148,2015,49.6,Estate,131,BLUE,18000
273,A5,Petrol,2.0,Automatic,46394,2,222,2015,38.7,Coupe,168,BLUE,18000
274,Q3,Petrol,1.4,Manual,48272,5,148,2016,49.6,Estate,131,BLUE,18000
275,TT,Petrol,2.0,Automatic,71107,2,227,2015,44.1,Coupe,149,FLORETSILVER,17900
276,A3,Diesel,2.0,Manual,42461,4,148,2017,65.7,Saloon,108,WHITE,17900
277,A1,Petrol,1.0,Manual,28522,5,114,2019,50.4,Hatchback,111,WHITE,17800
278,TT,Petrol,1.8,Manual,63626,2,178,2016,47.1,Coupe,138,GREY,17750
279,Q2,Petrol,1.4,Manual,40751,5,148,2017,52.3,Estate,124,TANGORED,17742
280,TT,Petrol,2.0,Manual,27975,2,227,2016,46.3,Coupe,141,BLACK,17700
281,A3,Petrol,1.5,Manual,62287,5,148,2018,54.3,Hatchback,118,SILVER,17700
282,A3,Petrol,1.0,Manual,27404,5,114,2018,60.1,Hatchback,108,MONSOONGREY,17700
283,A3,Petrol,1.4,Automatic,28238,4,148,2016,58.9,Saloon,112,BLACK,17700
